jlpt,kanji,kana,english
n1,控える,ひかえる,to draw in;to hold back;to make notes;to be temperate in
n1,悲観,ひかん,pessimism;disappointment
n1,匹,ひき,head;small animal counter;roll of cloth
n1,引き上げる,ひきあげる,to withdraw;to leave;to pull out;to retire
n1,率いる,ひきいる,to lead;to spearhead (a group);to command (troops)
n1,引き受ける,ひきうける,to undertake;to take up;to take over;to be responsible for;to guarantee;to contract (disease)
n1,引き起こす,ひきおこす,to cause
n1,引き下げる,ひきさげる,to pull down;to lower;to reduce;to withdraw
n1,引きずる,ひきずる,to seduce;to drag along;to pull;to prolong;to support
n1,引き取る,ひきとる,to take charge of;to take over;to retire to a private place
n1,引き分け,ひきわけ,a draw (in competition);tie game
n1,否決,ひけつ,rejection;negation;voting down
n1,非行,ひこう,delinquency;misconduct
n1,日頃,ひごろ,normally;habitually
n1,久しい,ひさしい,long;long-continued;old (story)
n1,久し振り,ひさしぶり,after a long time
n1,悲惨,ひさん,misery
n1,秘書,ひしょ,(private) secretary
n1,比重,ひじゅう,specific gravity
n1,密か,ひそか,secret;private;surreptitious
n1,浸す,ひたす,to soak;to dip;to drench
n1,一向,ひたすら,earnestly
n1,左利き,ひだりきき,left-handedness;sake drinker;left-hander
n1,引っ掻く,ひっかく,to scratch
n1,引っ掛ける,ひっかける,1. to hang (something) on (something);to throw on (clothes);2. to hook;to catch;to trap;to ensnar
n1,必修,ひっしゅう,required (subject)
n1,匹敵,ひってき,comparing with;match;rival;equal
n1,未,ひつじ,eighth sign of Chinese zodiac (The Ram 1pm-3pm south-southwest June)
n1,必然,ひつぜん,inevitable;necessary
n1,一息,ひといき,puffy;a breath;a pause;an effort
n1,単,ひとえ,one layer;single
n1,人柄,ひとがら,personality;character;personal appearance;gentility
n1,一頃,ひところ,once;some time ago
n1,人質,ひとじち,hostage;prisoner
n1,一筋,ひとすき,a line;earnestly;blindly;straightforwardly
n1,一まず,ひとまず,for the present;once;in outline
n1,一人でに,ひとりでに,by itself;automatically;naturally
n1,酷い,ひどい,cruel;awful;severe;very bad;serious;terrible;heavy;violent
n1,日取り,ひどり,fixed date;appointed day
n1,雛,ひな,young bird;chick;doll
n1,日向,ひなた,sunny place;in the sun
n1,非難,ひなん,blame;attack;criticism
n1,避難,ひなん,taking refuge;finding shelter
n1,日の丸,ひのまる,the Japanese flag
n1,火花,ひばな,spark
n1,日々,ひび,every day;daily;day after day
n1,悲鳴,ひめい,shriek;scream
n1,百科事典,ひゃっかじてん,encyclopedia
n1,百科辞典,ひゃっかじてん,encyclopedia
n1,冷やかす,ひやかす,to banter;to make fun of;to jeer at;to cool;to refrigerate
n1,日焼け,ひやけ,sunburn
n1,票,ひょう,label;ballot;ticket;sign
n1,標語,ひょうご,motto;slogan;catchword
n1,,ひょっと,possibly;accidentally
n1,平たい,ひらたい,flat;even;level;simple;plain
n1,比率,ひりつ,ratio;proportion;percentage
n1,肥料,ひりょう,manure;fertilizer
n1,比例,ひれい,proportion
n1,疲労,ひろう,fatigue;weariness
n1,広まる,ひろまる,to spread;to be propagated
n1,貧困,ひんこん,poverty;lack
n1,品質,ひんしつ,quality
n1,品種,ひんしゅ,brand;kind;description
n1,貧弱,ひんじゃく,poor;meagre;insubstantial
n1,頻繁,ひんぱん,frequency
n1,美,び,beauty
n1,微笑,びしょう,smile
n1,美術,びじゅつ,art;fine arts
n1,吃驚,びっくり,be surprised;be amazed;be frightened;astonishment
n1,,びっしょり,wet through;drenched
n1,描写,びょうしゃ,depiction;description;portrayal
n1,,びり,last on the list;at the bottom
n1,微量,びりょう,minuscule amount;extremely small quantity
n1,敏感,びんかん,sensibility;susceptibility;sensitive (to);well attuned to
n1,貧乏,びんぼう,poverty;destitute;poor
n1,歩,ふ,pawn (in chess or shogi)
n1,不意,ふい,sudden;abrupt;unexpected;unforeseen
n1,封,ふう,seal
n1,封鎖,ふうさ,blockade;freezing (funds)
n1,風習,ふうしゅう,custom
n1,風俗,ふうぞく,1. manners;customs;2. sex service;sex industry
n1,風土,ふうど,natural features;topography;climate;spiritual features
n1,不可欠,ふかけつ,indispensable;essential
n1,深める,ふかめる,to deepen;to heighten;to intensify
n1,不吉,ふきつ,ominous;sinister;bad luck;ill omen;inauspiciousness
n1,不況,ふきょう,recession;depression;slump
n1,布巾,ふきん,tea-towel;dish cloth
n1,福,ふく,good fortune
n1,復旧,ふくきゅう,restoration;restitution;rehabilitation
n1,複合,ふくごう,composite;complex
n1,福祉,ふくし,welfare;well-being
n1,覆面,ふくめん,mask;veil;disguise
n1,膨れる,ふくれる,to get cross;to get sulky;to swell (out);to expand;to be inflated;to distend;to bulge
n1,不景気,ふけいき,business recession;hard times;depression;gloom;sullenness;cheerlessness
n1,老ける,ふける,to age
n1,布告,ふこく,edict;ordinance;proclamation
n1,富豪,ふごう,wealthy person;millionaire
n1,負債,ふさい,debt;liabilities
n1,相応しい,ふさわしい,appropriate
n1,不在,ふざい,absence
n1,不山戯る,ふざける,to romp;to gambol;to frolic;to joke;to make fun of;to flirt
n1,負傷,ふしょう,injury;wound
n1,不審,ふしん,incomplete understanding;doubt;question;distrust;suspicion;strangeness;infidelity
n1,不振,ふしん,dullness;depression;slump;stagnation
n1,不順,ふじゅん,irregularity;unseasonableness
n1,付属,ふぞく,attached;belonging;affiliated;annexed;associated;subordinate;incidental;dependent;auxiliary
n1,負担,ふたん,burden;charge;responsibility
n1,不調,ふちょう,bad condition;not to work out (ie a deal);disagreement;break-off;disorder;slump;out of form
n1,復活,ふっかつ,revival (e.g. musical);restoration
n1,復興,ふっこう,revival;renaissance;reconstruction
n1,沸騰,ふっとう,boiling;seething
n1,仏,ふつ,French
n1,不図,ふと,suddenly;casually;accidentally;incidentally;unexpectedly;unintentionally
n1,不当,ふとう,injustice;impropriety;unreasonableness;undeservedness;unfair;invalid
n1,不動産,ふどうさん,real estate
n1,赴任,ふにん,(proceeding to) new appointment
n1,腐敗,ふはい,decay;depravity
n1,不評,ふひょう,bad reputation;disgrace;unpopularity
n1,不便,ふびん,pity;compassion
n1,不服,ふふく,dissatisfaction;discontent;disapproval;objection;complaint;protest;disagreement
n1,普遍,ふへん,universality;ubiquity;omnipresence
n1,踏まえる,ふまえる,to be based on;to have origin in
n1,文,ふみ,letter;writings
n1,不明,ふめい,unknown;obscure;indistinct;uncertain;ambiguous;ignorant;lack of wisdom;anonymous;unidentified
n1,扶養,ふよう,support;maintenance
n1,振り,ふり,pretence;show;appearance
n1,振り出し,ふりだし,outset;starting point;drawing or issuing (draft)
n1,不良,ふりょう,badness;delinquent;inferiority;failure
n1,浮力,ふりょく,buoyancy;floating power
n1,震わせる,ふるわせる,to be shaking;to be trembling
n1,付録,ふろく,appendix;supplement
n1,分,ふん,minute
n1,憤慨,ふんがい,indignation;resentment
n1,紛失,ふんしつ,losing something
n1,噴出,ふんしゅつ,spewing;gushing;spouting;eruption;effusion
n1,紛争,ふんそう,dispute;trouble;strife
n1,,ふんだん,plentiful;abundant;lavish
n1,奮闘,ふんとう,hard struggle;strenuous effort
n1,粉末,ふんまつ,fine powder
n1,部,ぶ,department;part;category;counter for copies of a newspaper or magazine
n1,部下,ぶか,subordinate person
n1,,ぶかぶか,too big;baggy
n1,侮辱,ぶじょく,insult;contempt;slight
n1,武装,ぶそう,arms;armament;armed
n1,斑,ぶち,spots;speckles;mottles
n1,物資,ぶっし,goods;materials
n1,物体,ぶったい,body;object
n1,物議,ぶつぎ,public discussion (criticism)
n1,打付ける,ぶつける,to knock;to run into;to nail on;to strike hard;to hit and attack
n1,仏像,ぶつぞう,Buddhist image (statue)
n1,無難,ぶなん,safety;security
n1,部門,ぶもん,class;group;category;department;field;branch
n1,ぶら下げる,ぶらさげる,to hang;to suspend;to dangle;to swing
n1,,ぶらぶら,dangle heavily;swing;sway to and fro;aimlessly;idly;lazily;loiter;loaf;be idle;stroll idly
n1,武力,ぶりょく,armed might;military power;the sword;force
n1,無礼,ぶれい,impolite;rude
n1,文化財,ぶんかざい,cultural assets;cultural property
n1,分業,ぶんぎょう,division of labor;specialization;assembly-line production
n1,文語,ぶんご,written language;literary language
n1,分散,ぶんさん,dispersion;decentralization;variance (statistics)
n1,分子,ぶんし,numerator;molecule
n1,文書,ぶんしょ,document;writing;letter;note;records;archives
n1,分担,ぶんたん,apportionment;sharing
n1,分配,ぶんぱい,division;sharing
n1,分母,ぶんぼ,denominator
n1,分離,ぶんり,separation;detachment;segregation;isolation
n1,分裂,ぶんれつ,split;division;break up
n1,兵器,へいき,arms;weapons;ordinance
n1,閉口,へいこう,shut mouth
n1,平行,へいこう,(going) side by side;concurrent;abreast;at the same time;occurring together;parallel;parallelism
n1,閉鎖,へいさ,closing;closure;shutdown;lockout;unsociable
n1,兵士,へいし,soldier
n1,平常,へいじょう,normal;usual
n1,平方,へいほう,square (e.g. metre);square
n1,並列,へいれつ,arrangement;parallel;abreast
n1,辟易,へきえき,wince;shrink back;succumbing to;being frightened;disconcerted
n1,臍,へそ,navel;belly-button
n1,隔たる,へだたる,to be distant
n1,謙る,へりくだる,to deprecate oneself and praise the listener
n1,経る,へる,to pass;to elapse;to experience
n1,編,へん,compilation;editing;completed poem;book;part of book
n1,偏,へん,side;left radical of a character;inclining;inclining toward;biased
n1,変革,へんかく,change;reform;revolution;upheaval;(the) Reformation
n1,返還,へんかん,return;restoration
n1,偏見,へんけん,prejudice;narrow view
n1,返済,へんさい,repayment
n1,変遷,へんせん,change;transition;vicissitudes
n1,返答,へんとう,reply
n1,変動,へんどう,change;fluctuation
n1,弁解,べんかい,explanation;justification;defence;excuse
n1,便宜,べんぎ,convenience;accommodation;advantage;expedience
n1,弁護,べんご,defense;pleading;advocacy
n1,弁償,べんしょう,next word;compensation;reparation;indemnity;reimbursement
n1,弁論,べんろん,discussion;debate;argument
n1,,ぺこぺこ,fawn;be very hungry
n1,穂,ほ,ear (of plant);head (of plant)
n1,保育,ほいく,nursing;nurturing;rearing;lactation;suckling
n1,倣,ほう,imitate;follow;emulate
n1,法案,ほうあん,bill (law)
n1,崩壊,ほうかい,collapse;decay (physics);crumbling;breaking down;caving in
n1,法学,ほうがく,law;jurisprudence
n1,放棄,ほうき,abandonment;renunciation;abdication (responsibility right)
n1,宝器,ほうき,treasured article or vessel;outstanding individual
n1,封建,ほうけん,feudalistic
n1,豊作,ほうさく,abundant harvest;bumper crop
n1,方策,ほうさく,plan;policy
n1,奉仕,ほうし,attendance;service
n1,方式,ほうしき,form;method;system
n1,放射,ほうしゃ,radiation;emission
n1,放射能,ほうしゃのう,radioactivity
n1,報酬,ほうしゅう,remuneration;recompense;reward;toll
n1,放出,ほうしゅつ,release;emit
n1,報じる,ほうじる,to inform;to report
n1,報ずる,ほうずる,to inform;to report
n1,放置,ほうち,leave as is;leave to chance;leave alone;neglect
n1,法廷,ほうてい,courtroom
n1,報道,ほうどう,information;report
n1,褒美,ほうび,reward;prize
n1,葬る,ほうむる,to bury;to inter;to entomb;to consign to oblivion;to shelve
n1,放り込む,ほうりこむ,to throw into
n1,放り出す,ほうりだす,to throw out;to fire;to expel;to give up;to abandon;to neglect
n1,飽和,ほうわ,saturation
n1,保温,ほおん,retaining warmth;keeping heat in;heat insulation
n1,捕獲,ほかく,capture;seizure
n1,保管,ほかん,charge;custody;safekeeping;deposit;storage
n1,補給,ほきゅう,supply;supplying;replenishment
n1,補強,ほきょう,compensation;reinforcement
n1,保険,ほけん,insurance;guarantee
n1,捕鯨,ほげい,whaling;whale fishing
n1,誇る,ほこる,to boast of;to be proud of
n1,綻びる,ほころびる,to come apart at the seams;to begin to open;to smile broadly
n1,保護,ほご,care;protection;shelter;guardianship;favor;patronage
n1,乾,ほし,dried;cured
n1,干し物,ほしもの,dried washing (clothes)
n1,保守,ほしゅ,conservative;maintaining
n1,保障,ほしょう,guarantee;security;assurance;pledge;warranty
n1,補償,ほしょう,compensation;reparation
n1,補充,ほじゅう,supplementation;supplement;replenishment;replenishing
n1,補助,ほじょ,assistance;support;aid;auxiliary
n1,舗装,ほそう,pavement;road surface
n1,補足,ほそく,supplement;complement
n1,発作,ほっさ,fit;spasm
n1,,ほっと,feel relieved
n1,頬っぺた,ほっぺた,cheek
n1,辺り,ほとり,(in the) neighbourhood;vicinity;nearby
n1,殆ど,ほとんど,mostly;almost
n1,解く,ほどく,to unfasten
n1,施す,ほどこす,to donate;to give;to conduct;to apply;to perform
n1,保母,ほぼ,day care worker in a kindergarten nursery school etc.
n1,保養,ほよう,health preservation;recuperation;recreation
n1,捕吏,ほり,constable
n1,捕虜,ほりょ,prisoner (of war)
n1,滅びる,ほろびる,to be ruined;to go under;to perish;to be destroyed
n1,滅ぼす,ほろぼす,to destroy;to overthrow;to wreck;to ruin
n1,本格,ほんかく,propriety;fundamental rules
n1,本館,ほんかん,main building
n1,本気,ほんき,seriousness;truth;sanctity
n1,本質,ほんしつ,essence;true nature;reality
n1,本体,ほんたい,substance;real form;object of worship
n1,本音,ほんね,real intention;motive
n1,本の,ほんの,mere;only;just
n1,本能,ほんのう,instinct
n1,本場,ほんば,home;habitat;center;best place;genuine
n1,本文,ほんぶん,text (of document);body (of letter)
n1,本名,ほんみょう,real name
n1,卯,ぼう,fourth sign of Chinese zodiac (The Hare 5am-7am east February)
n1,防衛,ぼうえい,defense;protection;self-defense
n1,防火,ぼうか,fire prevention;fire fighting;fire proof
